Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales
4130.0,CA-2016-121272,29-03-2016,04-04-2016,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Seattle,Washington,98103.0,West,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28
8821.0,CA-2018-100622,03-11-2018,07-11-2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839.0,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984
1128.0,CA-2016-105970,02-03-2016,07-03-2016,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374.0,Central,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,10.16
9519.0,CA-2016-123939,24-08-2016,26-08-2016,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402.0,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.504
4933.0,CA-2016-106978,28-09-2016,04-10-2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536
7610.0,CA-2018-163209,03-05-2018,07-05-2018,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,22.96
5423.0,US-2017-163258,29-12-2017,02-01-2018,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232
4899.0,US-2015-122021,15-10-2015,17-10-2015,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134.0,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968
4902.0,CA-2018-120936,17-12-2018,21-12-2018,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804.0,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,13.98
5045.0,CA-2017-158694,10-11-2017,13-11-2017,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,61.4
1761.0,CA-2016-130785,05-09-2016,09-09-2016,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105.0,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332
6568.0,CA-2018-131282,05-02-2018,08-02-2018,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,76706.0,Central,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,7.12
2923.0,US-2016-141453,30-11-2016,03-12-2016,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Austin,Texas,78745.0,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882
150.0,CA-2017-114489,05-12-2017,09-12-2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84
4481.0,CA-2017-109365,03-11-2017,08-11-2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,15.26
3965.0,CA-2017-120257,22-09-2017,28-09-2017,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872
5841.0,CA-2016-134992,22-09-2016,26-09-2016,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204.0,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98
842.0,CA-2016-100454,20-11-2016,25-11-2016,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035.0,East,FUR-BO-10001519,Furniture,Bookcases,OSullivan 3-Shelf Heavy-Duty Bookcases,186.048
3091.0,CA-2017-112123,03-03-2017,08-03-2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711.0,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86
1759.0,CA-2015-139017,11-05-2015,17-05-2015,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Houston,Texas,77095.0,Central,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864
3621.0,CA-2017-109743,22-09-2017,29-09-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167.0,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,40.776
6168.0,CA-2016-142433,20-04-2016,25-04-2016,Standard Class,ES-14020,Erica Smith,Consumer,United States,Houston,Texas,77036.0,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,117.456
7862.0,CA-2016-142993,12-10-2016,17-10-2016,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9
5097.0,US-2015-140452,06-12-2015,10-12-2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.776
2123.0,CA-2018-167381,22-09-2018,24-09-2018,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911.0,Central,FUR-BO-10001972,Furniture,Bookcases,OSullivan 4-Shelf Bookcase in Odessa Pine,241.96
7751.0,CA-2016-133242,18-06-2016,24-06-2016,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6
6351.0,CA-2018-161557,03-09-2018,08-09-2018,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4
5457.0,CA-2018-130631,29-12-2018,02-01-2019,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6
1393.0,US-2017-108504,05-02-2017,05-02-2017,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37
2626.0,CA-2018-127180,22-10-2018,24-10-2018,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9
3350.0,US-2017-157308,17-08-2017,21-08-2017,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8 x 11, Light Blue",15.712
4636.0,CA-2018-116288,12-03-2018,17-03-2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,San Francisco,California,94122.0,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94
9317.0,CA-2017-161907,05-04-2017,09-04-2017,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184
3455.0,CA-2016-153626,09-07-2016,14-07-2016,Standard Class,EB-13870,Emily Burns,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",5.16
551.0,CA-2016-113173,15-11-2016,17-11-2016,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72
7287.0,CA-2017-149965,20-06-2017,25-06-2017,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,73120.0,Central,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9
2589.0,CA-2017-137729,05-05-2017,09-05-2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004.0,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8W x 12 1/4D x 10 1/2H",5.98
3025.0,CA-2016-164441,08-11-2016,13-11-2016,Standard Class,AC-10450,Amy Cox,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,52.272
18.0,CA-2015-167164,13-05-2015,15-05-2015,Second Class,AG-10270,Alejandro Grove,Consumer,United States,West Jordan,Utah,84084.0,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,55.5
6872.0,CA-2017-145009,05-12-2017,08-12-2017,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Chicago,Illinois,60610.0,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,11.952
1643.0,US-2015-134712,29-11-2015,04-12-2015,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076.0,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.624
4177.0,CA-2015-128846,07-04-2015,12-04-2015,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203.0,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,629.95
3937.0,CA-2016-118955,16-06-2016,20-06-2016,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051.0,Central,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,28.752
8453.0,CA-2017-125087,18-04-2017,23-04-2017,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070.0,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372
4620.0,CA-2018-145219,24-12-2018,25-12-2018,First Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90049.0,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2879.952
534.0,CA-2017-168753,29-05-2017,01-06-2017,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116.0,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95
133.0,US-2018-164147,02-02-2018,05-02-2018,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456
6453.0,US-2016-110261,19-12-2016,23-12-2016,Second Class,PR-18880,Patrick Ryan,Consumer,United States,Glenview,Illinois,60025.0,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376
8285.0,CA-2016-154284,21-12-2016,26-12-2016,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174.0,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44
965.0,CA-2018-135279,09-04-2018,11-04-2018,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011.0,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82
,,,,,,,,,,,,,,,,,
8020.0,CA-2018-167227,02-11-2018,05-11-2018,First Class,NP-18670,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116.0,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9
7506.0,US-2018-106579,08-06-2018,13-06-2018,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Skokie,Illinois,60076.0,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16 Spine, Black",12.176
1096.0,CA-2018-160423,21-01-2018,26-01-2018,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",348.208
4820.0,CA-2018-117436,08-06-2018,14-06-2018,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Norwich,Connecticut,6360.0,East,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,10.36
1562.0,CA-2018-107293,05-09-2018,06-09-2018,First Class,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115.0,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78
1671.0,CA-2018-159457,19-10-2018,26-10-2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,77095.0,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68
3704.0,CA-2016-104941,13-06-2016,19-06-2016,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,19.14
7927.0,CA-2018-120404,20-11-2018,24-11-2018,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035.0,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97
6129.0,US-2015-158400,25-10-2015,28-10-2015,First Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94109.0,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408
3008.0,CA-2015-130729,24-10-2015,29-10-2015,Standard Class,AA-10375,Allen Armold,Consumer,United States,Rancho Cucamonga,California,91730.0,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,34.272
,,,,,,,,,,,,,,,,,
169.0,CA-2015-139892,08-09-2015,12-09-2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064
2406.0,CA-2018-108574,07-10-2018,11-10-2018,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,128.744
5647.0,CA-2016-104241,04-01-2016,09-01-2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304.0,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.22
9338.0,CA-2015-155264,19-10-2015,22-10-2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992
2151.0,US-2018-139969,19-11-2018,26-11-2018,Standard Class,AF-10870,Art Ferguson,Consumer,United States,College Station,Texas,77840.0,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058
9054.0,CA-2015-141838,26-03-2015,31-03-2015,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122.0,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.784
6493.0,CA-2017-113845,20-11-2017,25-11-2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839.0,South,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,39.72
3112.0,CA-2017-121671,17-07-2017,22-07-2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807.0,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,265.17
1826.0,CA-2017-167507,22-12-2017,28-12-2017,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,97756.0,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,11.84
2472.0,US-2017-135923,22-01-2017,28-01-2017,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314.0,South,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",451.136
6014.0,CA-2017-159016,10-03-2017,11-03-2017,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008.0,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9
9246.0,CA-2015-113271,09-07-2015,14-07-2015,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4
6323.0,CA-2015-141299,03-06-2015,07-06-2015,Second Class,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,48640.0,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
4773.0,CA-2018-119746,23-11-2018,27-11-2018,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,6.464
719.0,CA-2015-104472,02-06-2015,07-06-2015,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057.0,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808
4862.0,CA-2015-138940,11-04-2015,16-04-2015,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Austin,Texas,78745.0,Central,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352
8539.0,CA-2016-157343,07-06-2016,11-06-2016,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016
1299.0,CA-2017-134425,08-12-2017,12-12-2017,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Saint Paul,Minnesota,55106.0,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95
7763.0,CA-2018-156391,26-09-2018,28-09-2018,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Salem,Oregon,97301.0,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.224
3296.0,CA-2018-113418,01-10-2018,03-10-2018,First Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10035.0,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89
2908.0,CA-2018-121615,03-11-2018,09-11-2018,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122.0,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,52.4
6825.0,CA-2016-154291,25-07-2016,29-07-2016,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116.0,South,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",358.58
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
5538.0,US-2017-167472,06-06-2017,07-06-2017,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96
6624.0,CA-2015-130449,06-09-2015,09-09-2015,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109.0,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,58.48
1288.0,CA-2017-154711,22-11-2017,26-11-2017,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88
4880.0,CA-2018-143567,02-11-2018,05-11-2018,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,5.32
8161.0,CA-2017-134138,16-02-2017,20-02-2017,Standard Class,JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,7109.0,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96
4884.0,CA-2018-104080,08-03-2018,15-03-2018,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804.0,West,OFF-BI-10003876,Office Supplies,Binders,Green Canvas Binder for 8-1/2 x 14 Sheets,171.2
8904.0,CA-2017-150483,31-05-2017,04-06-2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521.0,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368
7347.0,CA-2018-168389,11-12-2018,17-12-2018,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584
8942.0,CA-2017-159023,03-11-2017,05-11-2017,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206.0,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158
2907.0,CA-2018-121615,03-11-2018,09-11-2018,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122.0,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,8.56
2679.0,US-2015-160780,21-06-2015,21-06-2015,Same Day,SV-20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002931,Office Supplies,Binders,Avery Trapezoid Extra Heavy Duty 4 Binders,25.164
9423.0,CA-2015-145254,23-07-2015,27-07-2015,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122.0,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7
2928.0,CA-2018-158106,04-06-2018,10-06-2018,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Apple Valley,Minnesota,55124.0,Central,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.64
4193.0,CA-2016-150875,16-11-2016,20-11-2016,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704.0,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42
4901.0,CA-2018-120936,17-12-2018,21-12-2018,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804.0,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32
6801.0,CA-2017-109827,25-12-2017,01-01-2018,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,269.97
4867.0,CA-2018-122490,13-11-2018,18-11-2018,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024
9230.0,CA-2018-133718,23-07-2018,26-07-2018,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192
8713.0,US-2016-145422,03-12-2016,07-12-2016,Standard Class,PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499
3048.0,CA-2015-137351,30-09-2015,04-10-2015,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,43.176
6408.0,CA-2018-161774,14-05-2018,15-05-2018,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041.0,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43
9372.0,CA-2016-111339,29-05-2016,31-05-2016,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229.0,East,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,317.058
450.0,CA-2017-166674,01-04-2017,03-04-2017,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88
2073.0,CA-2017-129693,26-11-2017,02-12-2017,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.312
716.0,CA-2015-153150,01-07-2015,06-07-2015,Second Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92
810.0,CA-2015-151995,13-10-2015,15-10-2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52
7300.0,CA-2015-163468,18-11-2015,21-11-2015,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016.0,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544
6240.0,CA-2016-134075,12-12-2016,16-12-2016,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,95123.0,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38
811.0,CA-2015-151995,13-10-2015,15-10-2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026.0,West,FUR-TA-10002903,Furniture,Tables,Bevis Round Bullnose 29 High Table Top,1298.55
6579.0,CA-2015-103660,25-08-2015,30-08-2015,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103.0,West,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1007.944
8346.0,US-2015-155544,21-03-2015,25-03-2015,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918.0,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376
8611.0,CA-2015-151946,04-06-2015,09-06-2015,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96
4602.0,CA-2016-146948,16-07-2016,20-07-2016,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215.0,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Bankers Clasps, 5 3/4-Long",11.52
5969.0,CA-2015-141726,20-07-2015,22-07-2015,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85
8495.0,CA-2016-109190,23-10-2016,28-10-2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424.0,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,6.08
8282.0,CA-2018-134810,09-05-2018,10-05-2018,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540.0,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0
